"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene Symbol"	"Gene ID"	"Ensembl Gene ID"	"WikiPathways"	"Reactome Pathways"	"Number of Protein Pathway Groups"	"Number of Razor Peptides"	"Abundance Ratio Con_Abeta  Con"	"Abundance Ratio siIft88  Con"	"Abundance Ratio siIft88_Abeta  Con_Abeta"	"Abundance Ratio siIft88_Abeta  siIft88"	"Abundance Ratio log2 Con_Abeta  Con"	"Abundance Ratio log2 siIft88  Con"	"Abundance Ratio log2 siIft88_Abeta  Con_Abeta"	"Abundance Ratio log2 siIft88_Abeta  siIft88"	"Abundance Ratio P-Value Con_Abeta  Con"	"Abundance Ratio P-Value siIft88  Con"	"Abundance Ratio P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Adj P-Value Con_Abeta  Con"	"Abundance Ratio Adj P-Value siIft88  Con"	"Abundance Ratio Adj P-Value siIft88_Abeta  Con_Abeta"	"Abundance Ratio Adj P-Value siIft88_Abeta  siIft88"	"Abundance Ratio Variability in Percent Con_Abeta  Con"	"Abundance Ratio Variability in Percent siIft88  Con"	"Abundance Ratio Variability in Percent siIft88_Abeta  Con_Abeta"	"Abundance Ratio Variability in Percent siIft88_Abeta  siIft88"	"Abundance Ratio Weight Con_Abeta  Con"	"Abundance Ratio Weight siIft88  Con"	"Abundance Ratio Weight siIft88_Abeta  Con_Abeta"	"Abundance Ratio Weight siIft88_Abeta  siIft88"	"Abundances Normalized F1 Sample Con"	"Abundances Normalized F2 Sample Con"	"Abundances Normalized F3 Sample Con"	"Abundances Normalized F4 Sample Con"	"Abundances Normalized F5 Sample Con_Abeta"	"Abundances Normalized F6 Sample Con_Abeta"	"Abundances Normalized F7 Sample Con_Abeta"	"Abundances Normalized F8 Sample Con_Abeta"	"Abundances Normalized F9 Sample siIft88"	"Abundances Normalized F10 Sample siIft88"	"Abundances Normalized F11 Sample siIft88"	"Abundances Normalized F12 Sample siIft88"	"Abundances Normalized F13 Sample siIft88_Abeta"	"Abundances Normalized F14 Sample siIft88_Abeta"	"Abundances Normalized F15 Sample siIft88_Abeta"	"Abundances Normalized F16 Sample siIft88_Abeta"	"Found in Sample F1 Sample Con"	"Found in Sample F2 Sample Con"	"Found in Sample F3 Sample Con"	"Found in Sample F4 Sample Con"	"Found in Sample F5 Sample Con_Abeta"	"Found in Sample F6 Sample Con_Abeta"	"Found in Sample F7 Sample Con_Abeta"	"Found in Sample F8 Sample Con_Abeta"	"Found in Sample F9 Sample siIft88"	"Found in Sample F10 Sample siIft88"	"Found in Sample F11 Sample siIft88"	"Found in Sample F12 Sample siIft88"	"Found in Sample F13 Sample siIft88_Abeta"	"Found in Sample F14 Sample siIft88_Abeta"	"Found in Sample F15 Sample siIft88_Abeta"	"Found in Sample F16 Sample siIft88_Abeta"	"Number of Protein Groups"	"Modifications"
"False"	"Medium"	"IsMasterProtein"	"Q5PT54"	"Sodium/bile acid cotransporter 5 [OS=Mus musculus]"	"0.032"	"1.532"	"2"	"1"	"5"	"1"	"434"	"48.1"	"8.95"	"5.43"	"1"	"transport"	"other membranes"	"transporter activity"	"Pf01758"	"241877"	"Slc10a5"	"B9EJ85; mmu:241877; Q5PT54"	"ENSMUSG00000058921"	""	""	"0"	"0"	"3.462"	"2.148"	"0.010"	"0.010"	"1.79"	"1.10"	"-6.64"	"-6.64"	"0.13716693303816"	"0.375788533292327"	"1E-17"	"1E-17"	"0.469837731791068"	"0.742543995350912"	"1.83174603174603E-16"	"1.94971751412429E-16"	"21.73"	"12.82"	""	""	"19.7278006962022"	"18.9379908193891"	""	""	"220575.125413687"	""	""	""	"453933.195758029"	"788149"	"962905.784878953"	"739817.709828082"	"443554.727490624"	"506027.320601427"	"424074.706950864"	"527104.550705893"	""	""	""	""	"Peak Found"	"n/a"	"n/a"	"n/a"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"O70492"	"Sorting nexin-3 [OS=Mus musculus]"	"0.033"	"1.524"	"6"	"1"	"1"	"1"	"162"	"18.7"	"8.66"	"0.00"	"1"	"cell organization and biogenesis;protein metabolism;other metabolic processes;transport;other biological processes"	"other membranes;cytosol;other cytoplasmic organelle;other cell component"	"other molecular function"	"Pf00787"	""	"Snx3"	"O70492"	""	""	"Ub-specific processing proteases; WNT ligand biogenesis and trafficking"	"2"	"0"	"0.455"	"2.117"	"1.388"	"0.299"	"-1.14"	"1.08"	"0.47"	"-1.74"	"0.174173789638365"	"0.285004256106355"	"0.254281398040744"	"0.0190675456575993"	"0.544530602333033"	"0.661134331969126"	"0.691533542825653"	"0.157421292020036"	"27.30"	"3.85"	"27.30"	"3.85"	"15.1799723972188"	"16.4775803544977"	"15.1406155056094"	"16.4616992873017"	""	""	""	"41308.2125811806"	"38196.8941972925"	"15882.7734375"	"18807.8498968211"	""	"89717.3860198361"	"79150.7063549479"	""	"87447.4416141791"	"26106.3963754058"	""	""	""	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"High"	"Peak Found"	"n/a"	"n/a"	"n/a"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"Medium"	"IsMasterProtein"	"Q9D5V5"	"Cullin-5 [OS=Mus musculus]"	"0.033"	"1.517"	"1"	"1"	"1"	"1"	"780"	"90.9"	"7.81"	"1.70"	"1"	"protein metabolism;other metabolic processes;developmental processes;other biological processes"	"plasma membrane;other membranes;cytosol;nucleus;other cell component"	"other molecular function"	"Pf00888, Pf10557"	"75717"	"Cul5"	"mmu:75717; Q8BMQ6; Q8BV53; Q8C098; Q9D5V5"	""	""	"Antigen processing: Ubiquitination & Proteasome degradation; Neddylation; Downregulation of ERBB2 signaling; Inactivation of CSF3 (G-CSF) signaling"	"4"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q9CXY9"	"GPI-anchor transamidase [OS=Mus musculus]"	"0.033"	"1.513"	"3"	"1"	"3"	"1"	"395"	"44.9"	"6.54"	"0.00"	"1"	"protein metabolism;other metabolic processes;other biological processes"	"other membranes;ER/Golgi"	"other molecular function"	"Pf01650"	"329777"	"Pigk"	"mmu:329777; Q8BH63; Q9CXY9"	"ENSMUSG00000039047"	""	"Attachment of GPI anchor to uPAR"	"1"	"0"	"1.044"	"0.743"	"0.788"	"0.994"	"0.06"	"-0.43"	"-0.34"	"-0.01"	"0.792658629521314"	"0.3534481095318"	"0.396249112825185"	"0.984571054505828"	"0.943165084562968"	"0.72815639110237"	"0.79364902626088"	"0.995380014395152"	"18.45"	"12.35"	"20.46"	"10.96"	"22.3630997127049"	"21.9352340127997"	"22.4309661209585"	"22.0258085416382"	"3253522.94253989"	"3725061.08720514"	"3967219.10054036"	"3907619.83626334"	"3503181.97360572"	"4517852.5"	"3208921.21767272"	"4108672.52264782"	"3742043.1743649"	"2741188.16906387"	"2702803.17867942"	"2796472.10770688"	"2518551.8756797"	"3656801.64624733"	"2769799.08373573"	"2787669.72545444"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q2PZL6"	"Protocadherin Fat 4 [OS=Mus musculus]"	"0.033"	"1.507"	"0"	"1"	"12"	"1"	"4981"	"540.0"	"4.91"	"1.66"	"1"	"cell adhesion;cell cycle OR cell proliferation;cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes;other cell component"	"other molecular function"	"Pf00008, Pf00028, Pf02210, Pf07645, Pf12661"	"329628"	"Fat4"	"E9QMR9; mmu:329628; Q2PZL6; Q68FE0; Q8BM82; Q8CD68"	"ENSMUSG00000046743"	"GDNF/RET signaling axis"	""	"1"	"0"	"1.430"	"1.183"	"1.120"	"1.191"	"0.52"	"0.24"	"0.16"	"0.25"	"0.495839099722536"	"0.757389433851278"	"0.30790181734844"	"0.393158562303927"	"0.829973714583878"	"0.935385669525212"	"0.754392138471549"	"0.770903521881166"	"24.98"	"22.08"	"16.87"	"27.91"	"22.4552322335661"	"22.1312978923598"	"22.9096454033742"	"22.6806473697517"	"2710870.96871174"	"2676009.07707848"	"3628688.307181"	"3857667.31806558"	"5154515.03928629"	"4328105.5"	"4540096.97166675"	"3904815.04893062"	"2891916.34192543"	"4295503.64071599"	"4560167.9270822"	"3435689.43658631"	"5106881.1193178"	"3969565.05637056"	"5129328.37837249"	"5066591.06215067"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q03347"	"Runt-related transcription factor 1 [OS=Mus musculus]"	"0.033"	"1.492"	"3"	"1"	"1"	"1"	"451"	"48.6"	"9.35"	"0.00"	"1"	"RNA metabolism OR transcription;stress response;developmental processes;other biological processes"	"extracellular matrix;nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf00853, Pf08504"	""	"Runx1"	"O08598; Q03347; Q62049; Q9ESB9; Q9ET65"	""	""	"Estrogen-dependent gene expression; RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known; RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function; Organic cation transport; RUNX1 regulates transcription of genes involved in differentiation of HSCs; RUNX1 regulates estrogen receptor mediated transcription; Regulation of RUNX1 Expression and Activity; RUNX1 regulates transcription of genes involved in differentiation of myeloid cells; RUNX1 regulates transcription of genes involved in BCR signaling; RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs); RUNX1 regulates transcription of genes involved in interleukin signaling"	"11"	"0"	"1.044"	"0.672"	"0.985"	"1.410"	"0.06"	"-0.57"	"-0.02"	"0.50"	"0.800712551988381"	"0.373925678307931"	"0.645420864261623"	"0.168414386823735"	"0.943165084562968"	"0.741181796185743"	"0.888562207667844"	"0.576711107397145"	"8.71"	"15.85"	"19.23"	"20.44"	"21.0322531420084"	"20.6159662311906"	"21.2313823681614"	"20.8760054946353"	"1414713.51151506"	"1524390.73048696"	"1574120.34497506"	"1536666.50783853"	"1623996.12640805"	"1211030"	"1692163.00386956"	"1570186.83262684"	"911667.283675907"	"1301307.71829139"	"951017.337923863"	"1057967.73668821"	"1364004.22506674"	"1263374.89733773"	"1692584.8487155"	"1576124.11155781"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q9JKR6"	"Hypoxia up-regulated protein 1 [OS=Mus musculus]"	"0.033"	"1.485"	"1"	"1"	"1"	"1"	"999"	"111.1"	"5.19"	"0.00"	"1"	"stress response;transport;other biological processes"	"non-structural extracellular;ER/Golgi"	"other molecular function"	"Pf00012"	"12282"	"Hyou1"	"mmu:12282; Q3TAL1; Q3TZD0; Q3U1U2; Q64139; Q80X75; Q9JKR6"	"ENSMUSG00000032115"	"Comprehensive IL-17A signaling"	""	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q6IQX7"	"Chondroitin sulfate synthase 2 [OS=Mus musculus]"	"0.034"	"1.477"	"1"	"1"	"1"	"1"	"774"	"85.5"	"6.84"	"0.00"	"1"	"protein metabolism;other metabolic processes"	"other membranes;cytosol;mitochondrion;ER/Golgi"	"other molecular function"	"Pf05679"	"74241"	"Chpf"	"E9PUB9; mmu:74241; Q6IQX7"	"ENSMUSG00000032997"	""	"Chondroitin sulfate biosynthesis"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q8CG46"	"Structural maintenance of chromosomes protein 5 [OS=Mus musculus]"	"0.034"	"1.475"	"1"	"1"	"1"	"1"	"1101"	"128.7"	"8.56"	"0.00"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;DNA metabolism;other metabolic processes;stress response;other biological processes"	"nucleus;other cell component"	"nucleic acid binding activity;other molecular function"	"Pf02463"	"226026"	"Smc5"	"mmu:226026; Q80TW7; Q8CG46; Q8CHX5; Q922K3"	"ENSMUSG00000024943"	""	"SUMOylation of DNA damage response and repair proteins"	"1"	"0"	"100.000"	"100.000"	"0.871"	"0.481"	"6.64"	"6.64"	"-0.20"	"-1.05"	"1E-17"	"1E-17"	"0.964947653230286"	"0.0412229961594988"	"1.11655844155844E-16"	"1.05351681957187E-16"	"0.987978541742369"	"0.263445481011908"	""	""	"48.19"	"16.13"	""	""	"20.1345782934684"	"20.5200129891408"	""	""	""	""	"841420.204701519"	"161242.15625"	"826372.817006381"	""	"1172021.79121909"	"1178928.84053661"	"1324731.02300901"	"1363670.41077493"	"543101.089001196"	"732714.8211259"	"589567.617151769"	""	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q8VCN9"	"Tubulin-specific chaperone C [OS=Mus musculus]"	"0.034"	"1.473"	"6"	"1"	"1"	"1"	"341"	"38.1"	"5.30"	"0.00"	"1"	"cell organization and biogenesis;other biological processes"	"cytosol;other cell component"	"cytoskeletal activity;other molecular function"	"Pf07986, Pf16752"	"72726"	"Tbcc"	"mmu:72726; Q3V242; Q8VCN9"	""	""	""	"0"	"0"	"0.065"	"0.010"	"1.386"	"100.000"	"-3.94"	"-6.64"	"0.47"	"6.64"	"1.20770658140756E-07"	"1E-17"	"0.235300357063264"	"1E-17"	"1.28188362143846E-06"	"1.05351681957187E-16"	"0.665250847504416"	"1.94971751412429E-16"	"16.49"	""	"32.69"	""	"20.366569171884"	""	"18.3101536086282"	""	"795930.553886187"	"2754808.41846971"	"2662631.3486043"	"2231576.66874783"	""	""	"159092.960684345"	""	""	""	""	""	"305172.595234386"	"220576.898542066"	"171944.922709865"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"Peak Found"	"Peak Found"	"n/a"	"1"	"Acetyl [N-Term]"
"False"	"Medium"	"IsMasterProtein"	"P56581"	"G/T mismatch-specific thymine DNA glycosylase [OS=Mus musculus]"	"0.035"	"1.459"	"3"	"1"	"1"	"1"	"421"	"46.8"	"6.99"	"0.00"	"1"	"cell organization and biogenesis;DNA metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;other biological processes"	"plasma membrane;other membranes;nucleus"	"nucleic acid binding activity;other molecular function"	"Pf03167"	"21665"	"Tdg"	"mmu:21665; P56581; Q3TPW4; Q542A9; Q5U3M4; Q5U3M5; Q6PJW4; Q8BPK0"	"ENSMUSG00000034674"	""	"SUMOylation of DNA damage response and repair proteins; Cleavage of the damaged pyrimidine ; Displacement of DNA glycosylase by APEX1; TET1,2,3 and TDG demethylate DNA"	"4"	"0"	"2.171"	"1.596"	"0.570"	"0.764"	"1.12"	"0.67"	"-0.81"	"-0.39"	"0.387169866231313"	"0.635620369109369"	"0.253054363825414"	"0.641900189926613"	"0.775150172616666"	"0.880109393722579"	"0.691120738956493"	"0.893719164944621"	"55.96"	"76.36"	"37.28"	"59.52"	"20.041577453382"	"19.5493048542832"	"20.3323663914507"	"19.9434015403579"	"204995.502327597"	"432278.126904847"	"464300.061913249"	"1095544.46900726"	""	""	"1169961.32844481"	"808207.75989717"	"479685.260121373"	"669655.890140183"	"1602316.64604775"	"763036.528023756"	"593004.117139266"	"359973.057538148"	"749915.208559446"	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q78IK4"	"MICOS complex subunit Mic27 [OS=Mus musculus]"	"0.035"	"1.459"	"4"	"1"	"1"	"1"	"265"	"29.2"	"9.31"	"1.67"	"1"	"cell organization and biogenesis"	"other membranes;mitochondrion"	""	"Pf09769"	"68117"	"Apool"	"mmu:68117; Q78IK4"	"ENSMUSG00000025525"	""	"Platelet degranulation"	"1"	"0"	"0.578"	"0.947"	"1.244"	"0.455"	"-0.79"	"-0.08"	"0.31"	"-1.14"	"0.302023549325068"	"0.755219490573153"	"0.352856741888826"	"0.125294502777704"	"0.706570738863204"	"0.935385669525212"	"0.787467161036106"	"0.51659656999505"	"68.74"	"28.05"	"94.28"	"0.00"	"18.6861092980333"	"19.4008472619383"	"18.2183096479623"	"19.1342190937862"	"629323.202868719"	"529198.550388913"	""	"143432.215714274"	"333651.871771876"	"100616.875"	""	""	"500931.958463086"	""	""	""	""	""	""	"227897.294940727"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q91ZI0"	"Cadherin EGF LAG seven-pass G-type receptor 3 [OS=Mus musculus]"	"0.035"	"1.457"	"0"	"1"	"1"	"1"	"3301"	"358.3"	"6.60"	"0.00"	"1"	"cell adhesion;cell-cell signaling;cell organization and biogenesis;developmental processes;signal transduction;other biological processes"	"plasma membrane;other membranes"	"other molecular function"	"Pf00002, Pf00008, Pf00028, Pf00053, Pf01825, Pf02210, Pf16489"	"107934"	"Celsr3"	"E9QLD7; mmu:107934; Q91ZI0; Q9ESD0"	"ENSMUSG00000023473"	"GPCRs, non-odorant ; GPCRs, other"	""	"2"	"0"	"2.322"	"7.562"	"0.895"	"0.318"	"1.22"	"2.92"	"-0.16"	"-1.65"	"0.346885679308375"	"0.00437338403039411"	"0.816836591286162"	"0.00205726153416141"	"0.74937100751441"	"0.0334806844104616"	"0.954078366745173"	"0.0248238096307379"	"63.28"	"13.04"	"32.90"	"20.02"	"18.5341424386536"	"19.7445295706117"	"19.1365154626112"	"20.0360701564803"	"132491.988195657"	""	""	""	"446799.524880913"	"176380.4375"	""	"307710.765002702"	"962041.800776023"	"867113.632472227"	"1043360.71151332"	"1216240.63716799"	"320926.567917211"	"342399.131620688"	"343286.829275963"	"132743.798026518"	"Peak Found"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q9DBR3"	"Armadillo repeat-containing protein 8 [OS=Mus musculus]"	"0.036"	"1.448"	"2"	"1"	"1"	"1"	"673"	"75.3"	"6.73"	"0.00"	"1"	"protein metabolism;other metabolic processes"	"cytosol;nucleus;other cell component"	""	"Pf00514"	"74125"	"Armc8"	"mmu:74125; Q8BGV2; Q8BUP3; Q9DBR3"	"ENSMUSG00000032468"	""	"Neutrophil degranulation"	"1"	"0"	"0.425"	"0.010"	"1.817"	"100.000"	"-1.23"	"-6.64"	"0.86"	"6.64"	"0.0613860610479338"	"1E-17"	"0.0328573057596453"	"1E-17"	"0.263225266762898"	"1.05351681957187E-16"	"0.195114910016967"	"1.94971751412429E-16"	"39.21"	""	"35.81"	""	"20.2644701998017"	""	"20.4320836178961"	""	"1302885.58016756"	"1509005.30101063"	"1255892.84919871"	""	"507304.105090136"	"675907.75"	"993573.232070157"	"422735.947214701"	""	""	""	""	"1197858.49440934"	"961867.122963416"	"944733.295403611"	""	"Peak Found"	"High"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"n/a"	"n/a"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q9Z1S0"	"Mitotic checkpoint serine/threonine-protein kinase BUB1 beta [OS=Mus musculus]"	"0.037"	"1.443"	"1"	"1"	"1"	"1"	"1052"	"118.3"	"5.43"	"0.00"	"1"	"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;signal transduction;other biological processes"	"cytosol;cytoskeleton;nucleus;other cell component"	"kinase activity;other molecular function"	"Pf08311"	"12236"	"Bub1b"	"A2ARS1; mmu:12236; Q9Z1S0"	"ENSMUSG00000040084"	""	"Cdc20:Phospho-APC/C mediated degradation of Cyclin A; APC-Cdc20 mediated degradation of Nek2A; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Inactivation of APC/C via direct inhibition of the APC/C complex; APC/C:Cdc20 mediated degradation of mitotic proteins; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	"10"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"High"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q6P069"	"Sorcin [OS=Mus musculus]"	"0.037"	"1.437"	"6"	"1"	"2"	"1"	"198"	"21.6"	"5.59"	"1.63"	"1"	"transport;other biological processes"	"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cell component"	"other molecular function"	"Pf13405, Pf13833"	"109552"	"Sri"	"mmu:109552; Q3UKC5; Q6P069; Q9CR38; Q9D7V8"	"ENSMUSG00000003161"	""	"Stimuli-sensing channels; Ion homeostasis; Ion transport by P-type ATPases; Reduction of cytosolic Ca++ levels; Sodium/Calcium exchangers"	"5"	"0"	"2.306"	"2.126"	"0.395"	"0.544"	"1.21"	"1.09"	"-1.34"	"-0.88"	"0.343655912540281"	"0.382000803194792"	"0.107799726658994"	"0.258050569682226"	"0.746052861544831"	"0.747723163071624"	"0.44323355545539"	"0.667484722054968"	"60.91"	"84.67"	"82.97"	"83.44"	"19.2736081295676"	"18.9881542435244"	"19.4120824065285"	"19.1552317929248"	"334708.417787333"	"180334.862217726"	"202247.190044762"	""	"729337.472051298"	"791685.46875"	"274839.979900698"	"454548.332418436"	"164458.971786114"	""	"711653.933085552"	"523030.69872204"	"107179.678438307"	"182054.499492988"	"387120.494969471"	""	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q3UYR4"	"Espin-like protein [OS=Mus musculus]"	"0.038"	"1.431"	"1"	"1"	"1"	"1"	"1005"	"108.8"	"5.91"	"0.00"	"1"	"cell organization and biogenesis;other biological processes"	"cytosol;other cell component"	"cytoskeletal activity"	"Pf12796"	"227357"	"Espnl"	"mmu:227357; Q3UYR4"	"ENSMUSG00000049515"	""	""	"0"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"Peak Found"	"1"	""
"False"	"Medium"	"IsMasterProtein"	"Q80XI4"	"Phosphatidylinositol 5-phosphate 4-kinase type-2 beta [OS=Mus musculus]"	"0.038"	"1.429"	"2"	"1"	"1"	"1"	"416"	"47.3"	"7.33"	"0.00"	"1"	"cell organization and biogenesis;other metabolic processes;transport;other biological processes"	"plasma membrane;other membranes;ER/Golgi;nucleus;other cytoplasmic organelle"	"kinase activity;other molecular function"	"Pf01504"	"108083"	"Pip4k2b"	"mmu:108083; Q80XI4; Q8VHB2"	"ENSMUSG00000018547"	"Regulation of actin cytoskeleton"	"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; PI5P Regulates TP53 Acetylation; Synthesis of PIPs at the plasma membrane; Synthesis of PIPs in the nucleus"	"5"	"0"	"1.596"	"1.666"	"0.398"	"0.355"	"0.67"	"0.74"	"-1.33"	"-1.49"	"0.630758473789764"	"0.592985022079859"	"0.14855901264702"	"0.041048228217555"	"0.895984465660057"	"0.857195474334345"	"0.540055361796674"	"0.263303783603685"	"33.15"	"61.20"	"22.57"	"33.11"	"19.0967378770244"	"18.9731219629437"	"19.1504614137712"	"19.0315556318381"	"788305.457629601"	"208971.615539117"	"279289.046937789"	"280145.893461892"	"365084.247249527"	"407052.53125"	"548272.895487806"	"502803.600700331"	"303416.236817106"	"550955.846110087"	"466088.665717208"	"688868.956305377"	""	"179948.500411291"	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"n/a"	"Peak Found"	"n/a"	"n/a"	"1"	""
